,Teamname,Tournament,Username,PlayerName
473,Cincinnati Revolution,AUDL 2016,Ben S,
474,Cincinnati Revolution,AUDL 2014,Ben Seve,
475,Cincinnati Revolution,AUDL 2015,Bisson N,
476,Cincinnati Revolution,AUDL 2015,Brinkm E,
477,Cincinnati Revolution,AUDL 2016,Bryan W,
478,Cincinnati Revolution,AUDL 2016,CJ O,
479,Cincinnati Revolution,AUDL 2016,CJ O'B,
480,Cincinnati Revolution,AUDL 2015,Carrol K,
481,Cincinnati Revolution,AUDL 2014,Chris Po,
482,Cincinnati Revolution,AUDL 2016,Cody,
483,Cincinnati Revolution,AUDL 2016,Colin C,
484,Cincinnati Revolution,AUDL 2016,Colin G,
485,Cincinnati Revolution,AUDL 2014,Connor H,
486,Cincinnati Revolution,AUDL 2016,Corey H,
487,Cincinnati Revolution,AUDL 2015,Dan Latz,
488,Cincinnati Revolution,AUDL 2016,Dan S,
489,Cincinnati Revolution,AUDL 2016,Danny K,
490,Cincinnati Revolution,AUDL 2014,Danny Sh,
491,Cincinnati Revolution,AUDL 2016,David V,
492,Cincinnati Revolution,AUDL 2015,Dinan,
493,Cincinnati Revolution,AUDL 2016,Eddie M,
494,Cincinnati Revolution,AUDL 2014,Eddie Ma,
495,Cincinnati Revolution,AUDL 2015,Elder D,
496,Cincinnati Revolution,AUDL 2014,Eric Con,
497,Cincinnati Revolution,AUDL 2015,Fox Cody,
498,Cincinnati Revolution,AUDL 2015,Grand C,
499,Cincinnati Revolution,AUDL 2015,Graves D,
500,Cincinnati Revolution,AUDL 2015,Greg,
501,Cincinnati Revolution,AUDL 2016,Gus M,
502,Cincinnati Revolution,AUDL 2015,Harde C,
503,Cincinnati Revolution,AUDL 2015,Huffer W,
504,Cincinnati Revolution,AUDL 2016,Ian C,
505,Cincinnati Revolution,AUDL 2016,Isaac J,
506,Cincinnati Revolution,AUDL 2014,Isaac Je,
507,Cincinnati Revolution,AUDL 2015,Jansen B,
508,Cincinnati Revolution,AUDL 2014,Jeff Kul,
509,Cincinnati Revolution,AUDL 2015,Jeffer I,
510,Cincinnati Revolution,AUDL 2016,Joe M,
511,Cincinnati Revolution,AUDL 2014,Joe Molz,
512,Cincinnati Revolution,AUDL 2014,John Sie,
513,Cincinnati Revolution,AUDL 2016,Jon R,
514,Cincinnati Revolution,AUDL 2014,Jordan R,
515,Cincinnati Revolution,AUDL 2016,Josh F,
516,Cincinnati Revolution,AUDL 2014,Kane Ols,
517,Cincinnati Revolution,AUDL 2015,Kaylor Z,
518,Cincinnati Revolution,AUDL 2016,Keegan N,
519,Cincinnati Revolution,AUDL 2015,Kelly K,
520,Cincinnati Revolution,AUDL 2016,Kendrick,
521,Cincinnati Revolution,AUDL 2014,Kevin Ba,
522,Cincinnati Revolution,AUDL 2014,Kevin Ku,
523,Cincinnati Revolution,AUDL 2016,Kyle R,
524,Cincinnati Revolution,AUDL 2015,Kyle Rom,
525,Cincinnati Revolution,AUDL 2015,Landis T,
526,Cincinnati Revolution,AUDL 2015,Latz J,
527,Cincinnati Revolution,AUDL 2015,Mack Ed,
528,Cincinnati Revolution,AUDL 2014,Mark Fed,
529,Cincinnati Revolution,AUDL 2016,Matt D,
530,Cincinnati Revolution,AUDL 2014,Matt Muh,
531,Cincinnati Revolution,AUDL 2015,Mccart C,
532,Cincinnati Revolution,AUDL 2014,Mike Ame,
533,Cincinnati Revolution,AUDL 2014,Mike For,
534,Cincinnati Revolution,AUDL 2015,Misleh G,
535,Cincinnati Revolution,AUDL 2015,Moore S,
536,Cincinnati Revolution,AUDL 2014,Nate Bot,
537,Cincinnati Revolution,AUDL 2014,Neil Nar,
538,Cincinnati Revolution,AUDL 2014,Nick Bis,
539,Cincinnati Revolution,AUDL 2016,Nick W,
540,Cincinnati Revolution,AUDL 2014,Nick Wet,
541,Cincinnati Revolution,AUDL 2015,North K,
542,Cincinnati Revolution,AUDL 2014,Patrick,
543,Cincinnati Revolution,AUDL 2014,Phil Che,
544,Cincinnati Revolution,AUDL 2014,Rob Whar,
545,Cincinnati Revolution,AUDL 2016,Russ A,
546,Cincinnati Revolution,AUDL 2016,Russ All,
547,Cincinnati Revolution,AUDL 2016,Ryan G,
548,Cincinnati Revolution,AUDL 2015,Sage,
549,Cincinnati Revolution,AUDL 2015,Sage Ben,
550,Cincinnati Revolution,AUDL 2016,Sam S,
551,Cincinnati Revolution,AUDL 2015,Schrin S,
552,Cincinnati Revolution,AUDL 2015,Settle T,
553,Cincinnati Revolution,AUDL 2016,Soph L,
554,Cincinnati Revolution,AUDL 2015,T Phil,
555,Cincinnati Revolution,AUDL 2016,Ted L,
556,Cincinnati Revolution,AUDL 2016,Tim S,
557,Cincinnati Revolution,AUDL 2014,Tim Sett,
558,Cincinnati Revolution,AUDL 2014,Todd Cha,
559,Cincinnati Revolution,AUDL 2014,Todd Gra,
560,Cincinnati Revolution,AUDL 2014,Travis K,
561,Cincinnati Revolution,AUDL 2015,Wetzel N,
562,Cincinnati Revolution,AUDL 2014,Will Huf,
563,Cincinnati Revolution,AUDL 2016,Xavier P,
564,DC Breeze,AUDL 2014,AJ J,
565,DC Breeze,AUDL 2018,Aaron L,Aaron Langley
566,DC Breeze,AUDL 2014,Aaron R,
567,DC Breeze,AUDL 2016,Alan K,Alan Kolick
568,DC Breeze,AUDL 2017,Alan K,Alan Kolick
569,DC Breeze,AUDL 2018,Alex F,Alex F
570,DC Breeze,AUDL 2015,Alex J,
571,DC Breeze,AUDL 2016,Alex J,
572,DC Breeze,AUDL 2018,Alex L,Alex Liu
573,DC Breeze,AUDL 2014,Alex T,
574,DC Breeze,AUDL 2015,Andrew A,
575,DC Breeze,AUDL 2016,Andrew A,
576,DC Breeze,AUDL 2015,Anthon M,
577,DC Breeze,AUDL 2016,Anthon M,
578,DC Breeze,AUDL 2015,Antoin D,
579,DC Breeze,AUDL 2017,Austin B,Austin Bartenstein
580,DC Breeze,AUDL 2018,Austin B,Austin Bartenstein
581,DC Breeze,AUDL 2014,Ben F,
582,DC Breeze,AUDL 2015,Ben F,
583,DC Breeze,AUDL 2016,Ben F,
584,DC Breeze,AUDL 2018,Ben P,Benjamin Preiss
585,DC Breeze,AUDL 2016,Ben S,
586,DC Breeze,AUDL 2016,Bob L,
587,DC Breeze,AUDL 2014,Brad S,Brad Scott
588,DC Breeze,AUDL 2015,Brad S,Brad Scott
589,DC Breeze,AUDL 2016,Brad S,Brad Scott
590,DC Breeze,AUDL 2018,Brad S,Brad Scott
591,DC Breeze,AUDL 2014,Brett M,
592,DC Breeze,AUDL 2016,Brett M,Brett Matzuka
593,DC Breeze,AUDL 2016,Brian M,Brian Marshall
594,DC Breeze,AUDL 2017,Brian M,Brian Marshall
595,DC Breeze,AUDL 2015,Bryant D,
596,DC Breeze,AUDL 2015,Chip C,
597,DC Breeze,AUDL 2018,Chris B,Christian Boxley
598,DC Breeze,AUDL 2018,Chris Be,Christopher Bernard
599,DC Breeze,AUDL 2014,Chris K,
600,DC Breeze,AUDL 2016,Chuck C,
601,DC Breeze,AUDL 2017,Chuck C,
602,DC Breeze,AUDL 2015,Clay C,
603,DC Breeze,AUDL 2017,Cory B,Cory Broyles
604,DC Breeze,AUDL 2018,Cory B,Cory Broyles
605,DC Breeze,AUDL 2014,Dan S,
606,DC Breeze,AUDL 2015,Daniel S,
607,DC Breeze,AUDL 2014,Danny D,
608,DC Breeze,AUDL 2015,David B,David Bloodgood
609,DC Breeze,AUDL 2016,David B,David Bloodgood
610,DC Breeze,AUDL 2017,David B,David Bloodgood
611,DC Breeze,AUDL 2015,David BK,David Boylan-Kolchin
612,DC Breeze,AUDL 2017,David BK,David Boylan-Kolchin
613,DC Breeze,AUDL 2016,David C,David Cranston
614,DC Breeze,AUDL 2017,David C,David Cranston
615,DC Breeze,AUDL 2017,David S,David Shields
616,DC Breeze,AUDL 2018,David S,David Shields
617,DC Breeze,AUDL 2017,Eric M,Eric Miner
618,DC Breeze,AUDL 2018,Eric M,Eric Miner
619,DC Breeze,AUDL 2014,Franci H,
620,DC Breeze,AUDL 2015,Franci H,
621,DC Breeze,AUDL 2018,Gabe W,Gabe Webster
622,DC Breeze,AUDL 2015,Glenn P,
623,DC Breeze,AUDL 2018,Houst P,Houston Parks
624,DC Breeze,AUDL 2014,Jarnai B,
625,DC Breeze,AUDL 2015,Jarnai B,
626,DC Breeze,AUDL 2016,Jeff W,Jeff Wodatch
627,DC Breeze,AUDL 2017,Jeff W,Jeff Wodatch
628,DC Breeze,AUDL 2018,Jeff W,Jeff Wodatch
629,DC Breeze,AUDL 2015,Jim B,
630,DC Breeze,AUDL 2017,Joe F,Joe Freund
631,DC Breeze,AUDL 2017,Joe R,Joe Richards
632,DC Breeze,AUDL 2018,Joe R,Joe Richards
633,DC Breeze,AUDL 2016,John A,John Agan
634,DC Breeze,AUDL 2017,John A,John Agan
635,DC Breeze,AUDL 2016,John H,
636,DC Breeze,AUDL 2017,John W,John Walden
637,DC Breeze,AUDL 2018,John W,John Walden
638,DC Breeze,AUDL 2014,Jon N,Jon Neeley
639,DC Breeze,AUDL 2016,Jon N,Jon Neeley
640,DC Breeze,AUDL 2017,Jon N,Jon Neeley
641,DC Breeze,AUDL 2014,Jon P,
642,DC Breeze,AUDL 2015,Jon P,
643,DC Breeze,AUDL 2016,Jon P,
644,DC Breeze,AUDL 2014,Jon S,
645,DC Breeze,AUDL 2017,Jonny M,
646,DC Breeze,AUDL 2018,Jonny M,
647,DC Breeze,AUDL 2014,Jose M,
648,DC Breeze,AUDL 2014,Josh N,
649,DC Breeze,AUDL 2014,Justin S,
650,DC Breeze,AUDL 2017,Justin S,
651,DC Breeze,AUDL 2017,Keven M,Keven Moldenhauer
652,DC Breeze,AUDL 2016,Kyle J,
653,DC Breeze,AUDL 2015,Kyle K,Kyle Khalifa
654,DC Breeze,AUDL 2018,Kyle K,Kyle Khalifa
655,DC Breeze,AUDL 2015,Leo P,Leo Pierson
656,DC Breeze,AUDL 2018,Leo P,Leo Pierson
657,DC Breeze,AUDL 2014,Liam S,
658,DC Breeze,AUDL 2017,Lloyd B,Lloyd Blake
659,DC Breeze,AUDL 2018,Lloyd B,Lloyd Blake
660,DC Breeze,AUDL 2014,Logan R,
661,DC Breeze,AUDL 2017,Marcus T,Marcus Thaw
662,DC Breeze,AUDL 2018,Marcus T,Marcus Thaw
663,DC Breeze,AUDL 2015,Mark F,
664,DC Breeze,AUDL 2014,Mark L,
665,DC Breeze,AUDL 2016,Markha S,Markham Shofner
666,DC Breeze,AUDL 2017,Markha S,Markham Shofner
667,DC Breeze,AUDL 2015,Matt K,Matt Kerrigan
668,DC Breeze,AUDL 2016,Matt K,Matt Kerrigan
669,DC Breeze,AUDL 2017,Matt K,Matt Kerrigan
670,DC Breeze,AUDL 2018,Matt K,Matt Kerrigan
671,DC Breeze,AUDL 2018,Matt N,Matt Neeley
672,DC Breeze,AUDL 2014,Matt R,
673,DC Breeze,AUDL 2015,Matt R,
674,DC Breeze,AUDL 2016,Matt R,
675,DC Breeze,AUDL 2016,Max C,Max Cassell
676,DC Breeze,AUDL 2017,Max C,Max Cassell
677,DC Breeze,AUDL 2018,Max C,Max Cassell
678,DC Breeze,AUDL 2015,Mike M,
679,DC Breeze,AUDL 2016,Nate C,Nate Castine
680,DC Breeze,AUDL 2017,Nate C,Nate Castine
681,DC Breeze,AUDL 2018,Nate C,Nate Castine
682,DC Breeze,AUDL 2018,Nate P,Nathan Prior
683,DC Breeze,AUDL 2017,Nathan P,Nathan Prior
684,DC Breeze,AUDL 2016,Nicky S,Nicky Spiva
685,DC Breeze,AUDL 2015,Nico L,
686,DC Breeze,AUDL 2016,Nico L,
687,DC Breeze,AUDL 2016,Pete M,
688,DC Breeze,AUDL 2014,Peter A,
689,DC Breeze,AUDL 2015,Peter A,
690,DC Breeze,AUDL 2015,Peter M,Peter Mancini
691,DC Breeze,AUDL 2018,Peter M,Peter Mancini
692,DC Breeze,AUDL 2018,Quinn B,Quinn Bergeron
693,DC Breeze,AUDL 2018,Rhys B,Rhys Bergeron
694,DC Breeze,AUDL 2017,Rico J,Delrico Johnson
695,DC Breeze,AUDL 2018,Rico J,Delrico Johnson
696,DC Breeze,AUDL 2016,Rowan M,Matthew McDonnell
697,DC Breeze,AUDL 2017,Rowan M,Matthew McDonnell
698,DC Breeze,AUDL 2018,Rowen M,Rowan McDonnell
699,DC Breeze,AUDL 2014,Russ H,
700,DC Breeze,AUDL 2015,Russ H,
701,DC Breeze,AUDL 2016,Russ H,
702,DC Breeze,AUDL 2014,Ryan N,Ryan Nam
703,DC Breeze,AUDL 2017,Ryan N,Ryan Nam
704,DC Breeze,AUDL 2017,Ryan S,Ryan Swift
705,DC Breeze,AUDL 2018,Ryan S,Ryan Swift
706,DC Breeze,AUDL 2014,Sam T,
707,DC Breeze,AUDL 2015,Seth C,
708,DC Breeze,AUDL 2014,T.J. R,
709,DC Breeze,AUDL 2016,Tom D,
710,DC Breeze,AUDL 2015,Troy H,Troy Holland
711,DC Breeze,AUDL 2017,Troy H,Troy Holland
712,DC Breeze,AUDL 2018,Troy H,Troy Holland
713,DC Breeze,AUDL 2014,Tyler D,
714,DC Breeze,AUDL 2014,Tyler K,
715,DC Breeze,AUDL 2016,Tyler M,Tyler Monroe
716,DC Breeze,AUDL 2017,Tyler M,Tyler Monroe
717,DC Breeze,AUDL 2018,Xavier M,Xavier Maxstadt
718,DC Breeze,AUDL 2015,Zach B,
719,DC Breeze,AUDL 2017,Zach N,Zach Norrbom
720,DC Breeze,AUDL 2018,Zach N,Zach Norrbom
721,DC Breeze,AUDL 2017,Zander T,Alexander Taylor
722,Dallas Roughnecks,AUDL 2017,Abe,
723,Dallas Roughnecks,AUDL 2017,Ashton,
724,Dallas Roughnecks,AUDL 2016,Beau,Beau Kittredge
725,Dallas Roughnecks,AUDL 2016,Ben,
726,Dallas Roughnecks,AUDL 2018,Ben R,Ben Rogers
727,Dallas Roughnecks,AUDL 2018,Blake,
728,Dallas Roughnecks,AUDL 2018,Borik,Steven Borik
729,Dallas Roughnecks,AUDL 2016,Brodie,Brodie Smith
730,Dallas Roughnecks,AUDL 2018,C Olson,Connor Olson
731,Dallas Roughnecks,AUDL 2018,CLarberg,Chris Larberg
732,Dallas Roughnecks,AUDL 2018,CUghetta,Connor Ughetta
733,Dallas Roughnecks,AUDL 2018,Carson,Carson Wilder
734,Dallas Roughnecks,AUDL 2018,Carter,Carter Hollo
735,Dallas Roughnecks,AUDL 2016,Casey,Casey Hogg
736,Dallas Roughnecks,AUDL 2017,Casey,Casey Hogg
737,Dallas Roughnecks,AUDL 2018,Casey,Casey Hogg
738,Dallas Roughnecks,AUDL 2016,Cassidy,Cassidy Rasmussen
739,Dallas Roughnecks,AUDL 2016,Chris L,
740,Dallas Roughnecks,AUDL 2017,Chris L,
741,Dallas Roughnecks,AUDL 2016,Chris M,
742,Dallas Roughnecks,AUDL 2018,Chris P,Chris P
743,Dallas Roughnecks,AUDL 2016,Dalton,Dalton Smith
744,Dallas Roughnecks,AUDL 2017,Dalton,Dalton Smith
745,Dallas Roughnecks,AUDL 2018,Dalton,Dalton Smith
746,Dallas Roughnecks,AUDL 2016,Danimal,Daniel Emmons
747,Dallas Roughnecks,AUDL 2017,Danimal,Daniel Emmons
748,Dallas Roughnecks,AUDL 2018,Danimal,Daniel Emmons
749,Dallas Roughnecks,AUDL 2016,Darroh,
750,Dallas Roughnecks,AUDL 2017,Dillon,Dillon Larberg
751,Dallas Roughnecks,AUDL 2018,Dillon,Dillon Larberg
752,Dallas Roughnecks,AUDL 2016,Dillon L,
753,Dallas Roughnecks,AUDL 2016,Dylan,Dylan Freechild
754,Dallas Roughnecks,AUDL 2017,Dylan,Dylan Freechild
755,Dallas Roughnecks,AUDL 2018,E-Bay,E-Bay
756,Dallas Roughnecks,AUDL 2017,Gabe,
757,Dallas Roughnecks,AUDL 2018,Griffin,Griffin Miller
758,Dallas Roughnecks,AUDL 2018,Henry,Henry Furuta
759,Dallas Roughnecks,AUDL 2017,Hudspith,
760,Dallas Roughnecks,AUDL 2017,Jack,
761,Dallas Roughnecks,AUDL 2018,Jack W,Jack Wooldridge
762,Dallas Roughnecks,AUDL 2016,Jake,
763,Dallas Roughnecks,AUDL 2017,Jake,
764,Dallas Roughnecks,AUDL 2016,Jake A,
765,Dallas Roughnecks,AUDL 2017,Jason,
766,Dallas Roughnecks,AUDL 2017,Jay,Jay Froude
767,Dallas Roughnecks,AUDL 2018,Jay,Jay Froude
768,Dallas Roughnecks,AUDL 2016,Jeremy,
769,Dallas Roughnecks,AUDL 2016,Jimmy,
770,Dallas Roughnecks,AUDL 2017,Jimmy,
771,Dallas Roughnecks,AUDL 2018,Joe C,
772,Dallas Roughnecks,AUDL 2018,Joe T,Joe Tylutki
773,Dallas Roughnecks,AUDL 2017,Joel,Joel Clutton
774,Dallas Roughnecks,AUDL 2018,Joel,Joel Clutton
775,Dallas Roughnecks,AUDL 2018,K Bow,
776,Dallas Roughnecks,AUDL 2018,K Rich,Kevin Richardson
777,Dallas Roughnecks,AUDL 2016,Kai,Kai Marshall
778,Dallas Roughnecks,AUDL 2017,Kai,Kai Marshall
779,Dallas Roughnecks,AUDL 2018,Kai,Kai Marshall
780,Dallas Roughnecks,AUDL 2018,Kaplan,Kaplan Maurer
781,Dallas Roughnecks,AUDL 2016,Kevin,
782,Dallas Roughnecks,AUDL 2017,Kevin,
783,Dallas Roughnecks,AUDL 2016,Kurt,Kurt Gibson
784,Dallas Roughnecks,AUDL 2017,Kurt,Kurt Gibson
785,Dallas Roughnecks,AUDL 2018,LaRocque,Chris LaRocque
786,Dallas Roughnecks,AUDL 2017,Lewis,Ben Lewis
787,Dallas Roughnecks,AUDL 2017,Lohre,
788,Dallas Roughnecks,AUDL 2016,Matt B,Matt Bennett
789,Dallas Roughnecks,AUDL 2017,Matt B,Matt Bennett
790,Dallas Roughnecks,AUDL 2018,Matthew,Matthew Armour
791,Dallas Roughnecks,AUDL 2016,Matty J,Matt Jackson
792,Dallas Roughnecks,AUDL 2017,Matty J,Matt Jackson
793,Dallas Roughnecks,AUDL 2018,Matty J,Matt Jackson
794,Dallas Roughnecks,AUDL 2017,Mazur,Chris Mazur
795,Dallas Roughnecks,AUDL 2016,Muffin,Brandon Malecek
796,Dallas Roughnecks,AUDL 2017,Muffin,Brandon Malecek
797,Dallas Roughnecks,AUDL 2018,Muffin,Brandon Malecek
798,Dallas Roughnecks,AUDL 2018,Noah,Noah Chambers
799,Dallas Roughnecks,AUDL 2016,Patrick,
800,Dallas Roughnecks,AUDL 2017,Patrick,
801,Dallas Roughnecks,AUDL 2017,Paul,
802,Dallas Roughnecks,AUDL 2018,Peter,
803,Dallas Roughnecks,AUDL 2018,Reese,
804,Dallas Roughnecks,AUDL 2016,Reid,
805,Dallas Roughnecks,AUDL 2017,Reid,
806,Dallas Roughnecks,AUDL 2018,Reid,
807,Dallas Roughnecks,AUDL 2016,Riggins,Zach Riggins
808,Dallas Roughnecks,AUDL 2018,Riggins,Zach Riggins
809,Dallas Roughnecks,AUDL 2018,Ryan,
810,Dallas Roughnecks,AUDL 2016,Stanley,
811,Dallas Roughnecks,AUDL 2017,Stanley,
812,Dallas Roughnecks,AUDL 2017,Steven,
813,Dallas Roughnecks,AUDL 2018,Suds,Suds
814,Dallas Roughnecks,AUDL 2016,Ted,
815,Dallas Roughnecks,AUDL 2016,Thomas,Thomas Slack
816,Dallas Roughnecks,AUDL 2017,Thomas,Thomas Slack
817,Dallas Roughnecks,AUDL 2018,Thomas,Thomas Slack
818,Dallas Roughnecks,AUDL 2018,Wesley,Wesley
819,Dallas Roughnecks,AUDL 2016,Yetti,
820,Dallas Roughnecks,AUDL 2017,Yetti,
821,Dallas Roughnecks,AUDL 2017,Zach,
822,Dallas Roughnecks,AUDL 2018,Zach M,Zach Marbach
823,Detroit Mechanix,AUDL 2016,Abela,
824,Detroit Mechanix,AUDL 2014,Abela- John,
825,Detroit Mechanix,AUDL 2016,Adnan,
826,Detroit Mechanix,AUDL 2017,Adnan,
827,Detroit Mechanix,AUDL 2015,Alex,
828,Detroit Mechanix,AUDL 2014,Alex B,
829,Detroit Mechanix,AUDL 2018,Andy,Andy Yu
830,Detroit Mechanix,AUDL 2017,Austin,
831,Detroit Mechanix,AUDL 2016,BK,
832,Detroit Mechanix,AUDL 2016,BT,
833,Detroit Mechanix,AUDL 2014,Barnhart- Andy,
834,Detroit Mechanix,AUDL 2014,Barnhart- Zach,
835,Detroit Mechanix,AUDL 2018,Basten,Basten de Jongh
836,Detroit Mechanix,AUDL 2014,Bertoia,
837,Detroit Mechanix,AUDL 2015,Besser,Joseph Besser
838,Detroit Mechanix,AUDL 2016,Besser,Joseph Besser
839,Detroit Mechanix,AUDL 2018,Besser,Joseph Besser
840,Detroit Mechanix,AUDL 2014,Besser- Joe,
841,Detroit Mechanix,AUDL 2017,Billy,Billy Mainwaring
842,Detroit Mechanix,AUDL 2018,Billy,Billy Mainwaring
843,Detroit Mechanix,AUDL 2016,Bobby,
844,Detroit Mechanix,AUDL 2017,Bobby,
845,Detroit Mechanix,AUDL 2017,Bones,
846,Detroit Mechanix,AUDL 2017,Brendan,Brendan McCann
847,Detroit Mechanix,AUDL 2018,Brendan,Brendan McCann
848,Detroit Mechanix,AUDL 2017,Bubbles,Bubbles
849,Detroit Mechanix,AUDL 2018,Bubbles,Bubbles
850,Detroit Mechanix,AUDL 2016,Burke,Michael Burke
851,Detroit Mechanix,AUDL 2017,Burke,Michael Burke
852,Detroit Mechanix,AUDL 2018,Burke,Michael Burke
853,Detroit Mechanix,AUDL 2015,Bush,
854,Detroit Mechanix,AUDL 2015,Channing,Channing Watson
855,Detroit Mechanix,AUDL 2016,Channing,Channing Watson
856,Detroit Mechanix,AUDL 2018,Channing,Channing Watson
857,Detroit Mechanix,AUDL 2017,Charlie,
858,Detroit Mechanix,AUDL 2014,Chen- Dafeng,
859,Detroit Mechanix,AUDL 2015,Chris,Chris
860,Detroit Mechanix,AUDL 2017,Chris,Chris
861,Detroit Mechanix,AUDL 2018,Chris,Chris
862,Detroit Mechanix,AUDL 2017,Coley,
863,Detroit Mechanix,AUDL 2016,Colin,
864,Detroit Mechanix,AUDL 2018,Colucci,Nicholas Calucci
865,Detroit Mechanix,AUDL 2016,Compo,Travis Compo
866,Detroit Mechanix,AUDL 2018,Compo,Travis Compo
867,Detroit Mechanix,AUDL 2015,Coulter,
868,Detroit Mechanix,AUDL 2018,D Yu,Andy Yu
869,Detroit Mechanix,AUDL 2015,Dafeng,
870,Detroit Mechanix,AUDL 2017,Dagher,
871,Detroit Mechanix,AUDL 2017,Dan D,
872,Detroit Mechanix,AUDL 2014,Danks- David,
873,Detroit Mechanix,AUDL 2015,Danny,Daniel Hunt
874,Detroit Mechanix,AUDL 2016,Danny,Daniel Hunt
875,Detroit Mechanix,AUDL 2017,Danny,Daniel Hunt
876,Detroit Mechanix,AUDL 2018,Danny,Daniel Hunt
877,Detroit Mechanix,AUDL 2018,David,David Zickus
878,Detroit Mechanix,AUDL 2016,Del,
879,Detroit Mechanix,AUDL 2017,Del,
880,Detroit Mechanix,AUDL 2015,Del Real,
881,Detroit Mechanix,AUDL 2014,Del Real- Aaron,
882,Detroit Mechanix,AUDL 2016,Donovan,
883,Detroit Mechanix,AUDL 2018,Drew,Drew Chapman
884,Detroit Mechanix,AUDL 2016,Dutch,
885,Detroit Mechanix,AUDL 2017,Dutch,
886,Detroit Mechanix,AUDL 2018,Evan,Evan Parizot
887,Detroit Mechanix,AUDL 2017,Gary,
888,Detroit Mechanix,AUDL 2015,Gerald,
889,Detroit Mechanix,AUDL 2015,Gilson,
890,Detroit Mechanix,AUDL 2016,Gilson,
891,Detroit Mechanix,AUDL 2017,Graber,
892,Detroit Mechanix,AUDL 2016,Grant,
893,Detroit Mechanix,AUDL 2017,Griffin,
894,Detroit Mechanix,AUDL 2014,Hochhalter- David,
895,Detroit Mechanix,AUDL 2015,Hubbard,
896,Detroit Mechanix,AUDL 2016,Hubbard,
897,Detroit Mechanix,AUDL 2017,Hubbard,
898,Detroit Mechanix,AUDL 2014,Hubbard- Eric,
899,Detroit Mechanix,AUDL 2014,Hughes- Evan,
900,Detroit Mechanix,AUDL 2014,Hunt- Danny,
901,Detroit Mechanix,AUDL 2017,J,
902,Detroit Mechanix,AUDL 2017,JB,
903,Detroit Mechanix,AUDL 2015,Jager,
904,Detroit Mechanix,AUDL 2014,Jaskiewicz- Jason,
905,Detroit Mechanix,AUDL 2018,Jay,Jay Kinzel
906,Detroit Mechanix,AUDL 2016,Jimmy,
907,Detroit Mechanix,AUDL 2017,Johnny,
908,Detroit Mechanix,AUDL 2014,Jones- Monte,
909,Detroit Mechanix,AUDL 2017,Josh,Josh Lyder
910,Detroit Mechanix,AUDL 2018,Josh,Josh Lyder
911,Detroit Mechanix,AUDL 2017,Jowy,
912,Detroit Mechanix,AUDL 2017,Justin,Justin Perticone
913,Detroit Mechanix,AUDL 2018,Justin,Justin Perticone
914,Detroit Mechanix,AUDL 2018,Karl,Karl Fauerbach
915,Detroit Mechanix,AUDL 2017,Kevin,Kevin Nicholl
916,Detroit Mechanix,AUDL 2018,Kevin,Kevin Nicholl
917,Detroit Mechanix,AUDL 2015,Kirk,
918,Detroit Mechanix,AUDL 2015,Krantz,
919,Detroit Mechanix,AUDL 2014,Krantz- Patrick,
920,Detroit Mechanix,AUDL 2014,Laursen- Bjarne,
921,Detroit Mechanix,AUDL 2017,Lee,
922,Detroit Mechanix,AUDL 2018,Leslie,Leslie
923,Detroit Mechanix,AUDL 2017,Licki,
924,Detroit Mechanix,AUDL 2016,Lim,
925,Detroit Mechanix,AUDL 2017,Lindberg,
926,Detroit Mechanix,AUDL 2015,Luca,
927,Detroit Mechanix,AUDL 2016,Luca,
928,Detroit Mechanix,AUDL 2017,Luca,
929,Detroit Mechanix,AUDL 2014,Lucarotti- Andrew,
930,Detroit Mechanix,AUDL 2018,Luis,Luis Alejandro Royo Romero
931,Detroit Mechanix,AUDL 2014,Lukas- Connor,
932,Detroit Mechanix,AUDL 2014,Mansfield- Mike,
933,Detroit Mechanix,AUDL 2017,Mark,Mark Whitton
934,Detroit Mechanix,AUDL 2018,Mark,Mark Whitton
935,Detroit Mechanix,AUDL 2016,Murph,
936,Detroit Mechanix,AUDL 2015,Murphy,
937,Detroit Mechanix,AUDL 2017,Murphy,
938,Detroit Mechanix,AUDL 2014,Murphy- Ben,
939,Detroit Mechanix,AUDL 2017,Nicholl,
940,Detroit Mechanix,AUDL 2018,Noah,Noah Fisher
941,Detroit Mechanix,AUDL 2018,Nolan,Nolan Howard
942,Detroit Mechanix,AUDL 2014,Osborn- Cole,
943,Detroit Mechanix,AUDL 2014,Osborn- Ross,
944,Detroit Mechanix,AUDL 2017,Parker,Parker Howard
945,Detroit Mechanix,AUDL 2018,Parker,Parker Howard
946,Detroit Mechanix,AUDL 2014,Peltier- Mat,
947,Detroit Mechanix,AUDL 2015,Perdulla,
948,Detroit Mechanix,AUDL 2016,Pinecone,
949,Detroit Mechanix,AUDL 2018,Pip,Pip
950,Detroit Mechanix,AUDL 2016,Priest,
951,Detroit Mechanix,AUDL 2017,Rauls,
952,Detroit Mechanix,AUDL 2016,Rio,Travis Compo
953,Detroit Mechanix,AUDL 2017,Rio,Travis Compo
954,Detroit Mechanix,AUDL 2018,Rio,Travis Compo
955,Detroit Mechanix,AUDL 2017,Rooster,
956,Detroit Mechanix,AUDL 2018,Ryan,Ryan Yergin
957,Detroit Mechanix,AUDL 2015,Saltsman,
958,Detroit Mechanix,AUDL 2015,Sandberg,
959,Detroit Mechanix,AUDL 2014,Schwalm- Brendan,
960,Detroit Mechanix,AUDL 2015,Scott,
