Unnamed: 0,Teamname,Tournament,Username,PlayerName,Suggestion1,Suggestion2,Suggestion3,MatchScore
1215,Jacksonville Cannons,AUDL 2017,McKelvey,Andrew McKelvey,Andrew McKelvey,Michael Fairley,Mark Schimmel,0.695652174
1216,Jacksonville Cannons,AUDL 2016,McKisic,Josh McKisic,Josh McKisic,Chris Gibson,Mischa Freystaetter,0.736842105
1217,Jacksonville Cannons,AUDL 2017,McKisic,Josh McKisic,Josh McKisic,Chris Gibson,Mischa Freystaetter,0.736842105
1218,Jacksonville Cannons,AUDL 2016,Mendelev,Mark Mendelevitz,Mark Mendelevitz,Brandon Perales,Andrew McKelvey,0.666666667
1219,Jacksonville Cannons,AUDL 2015,Mi Bode,Matt Bode,Matt Bode,Jared Brody,Chris LaRocque,0.75
1220,Jacksonville Cannons,AUDL 2016,OBrian,Billy O'Bryan,Billy O'Bryan,Brian Shinners,Craig Manahan,0.526315789
1221,Jacksonville Cannons,AUDL 2016,OBryan,Billy O'Bryan,Billy O'Bryan,Bryan Conklin,Brian Shinners,0.631578947
1222,Jacksonville Cannons,AUDL 2015,Patterso,Bobby Patterson,Bobby Patterson,Matt Bode,Brett Egger,0.695652174
1223,Jacksonville Cannons,AUDL 2016,Patterso,Bobby Patterson,Bobby Patterson,Travis Catron,Jaime Benites,0.695652174
1224,Jacksonville Cannons,AUDL 2017,Patterso,Bobby Patterson,Bobby Patterson,Travis Catron,Mischa Freystaetter,0.695652174
1225,Jacksonville Cannons,AUDL 2015,Perales,Brandon Perales,Brandon Perales,Jeffrey Walker,Bradley Seuntjens,0.636363636
1226,Jacksonville Cannons,AUDL 2016,Perales,Brandon Perales,Brandon Perales,Brawley Adams,Jeffrey Walker,0.636363636
1227,Jacksonville Cannons,AUDL 2017,Perales,Brandon Perales,Brandon Perales,Bradley Seuntjens,Tanner Repasky,0.636363636
1228,Jacksonville Cannons,AUDL 2016,Petronio,Daniel Petronio,Daniel Petronio,Bobby Patterson,Travis Catron,0.695652174
1229,Jacksonville Cannons,AUDL 2017,Polk,Jakeem Polk,Jakeem Polk,Stephen Poulos,CJ Clarke,0.533333333
1230,Jacksonville Cannons,AUDL 2015,Poulos,Stephen Poulos,Stephen Poulos,Alton Gaines,Cole Sullivan,0.6
1231,Jacksonville Cannons,AUDL 2017,Poulos,Stephen Poulos,Stephen Poulos,Jakeem Polk,Alton Gaines,0.6
1232,Jacksonville Cannons,AUDL 2016,Poulos S,Stephen Poulos,Stephen Poulos,Cole Sullivan,Nicholas Hunter,0.545454545
1233,Jacksonville Cannons,AUDL 2016,Repasky,Tanner Repasky,Tanner Repasky,,,0.666666667
1234,Jacksonville Cannons,AUDL 2017,Repasky,Tanner Repasky,Tanner Repasky,,,0.666666667
1235,Jacksonville Cannons,AUDL 2015,Roca A,Andrew Roca,Andrew Roca,Ryan Chard,Joshua Shepard,0.470588235
1236,Jacksonville Cannons,AUDL 2017,Roney,Andrew Roney,Andrew Roney,Bobby Ley,Alton Gaines,0.588235294
1237,Jacksonville Cannons,AUDL 2016,Roney An,Andrew Roney,Andrew Roney,Cole Sullivan,Brawley Adams,0.5
1238,Jacksonville Cannons,AUDL 2016,Russell,Adam Russell,Adam Russell,Avery Van Brussel,Alex Bullock,0.736842105
1239,Jacksonville Cannons,AUDL 2017,Russell,Adam Russell,Adam Russell,Alex Bullock,Cole Sullivan,0.736842105
1240,Jacksonville Cannons,AUDL 2017,Saffa,Ryan Saffa,Ryan Saffa,,,0.666666667
1241,Jacksonville Cannons,AUDL 2017,Schimmel,Mark Schimmel,Mark Schimmel,Michael Hickson,Michael Fairley,0.761904762
1242,Jacksonville Cannons,AUDL 2015,Seuntjen,Bradley Seuntjens,Bradley Seuntjens,Quint Wharton,Stephen Poulos,0.64
1243,Jacksonville Cannons,AUDL 2016,Seuntjen,Bradley Seuntjens,Bradley Seuntjens,Stephen Poulos,Stephen Ierardi,0.64
1244,Jacksonville Cannons,AUDL 2017,Seuntjen,Bradley Seuntjens,Bradley Seuntjens,Stephen Poulos,Stephen Ierardi,0.64
1245,Jacksonville Cannons,AUDL 2015,Shepard,Joshua Shepard,Joshua Shepard,Stephen Ierardi,Ryan Chard,0.666666667
1246,Jacksonville Cannons,AUDL 2016,Shinners,Brian Shinners,Brian Shinners,Tanner Repasky,Stephen Ierardi,0.727272727
1247,Jacksonville Cannons,AUDL 2015,Sullivan,Cole Sullivan,Cole Sullivan,Dustin Travaglini,Elijah Grady,0.761904762
1248,Jacksonville Cannons,AUDL 2016,Sullivan,Cole Sullivan,Cole Sullivan,Dustin Travaglini,Billy O'Bryan,0.761904762
1249,Jacksonville Cannons,AUDL 2017,Sullivan,Cole Sullivan,Cole Sullivan,Dustin Travaglini,Alex Bullock,0.761904762
1250,Jacksonville Cannons,AUDL 2015,Travagli,Dustin Travaglini,Dustin Travaglini,Travis Catron,Brandon Perales,0.64
1251,Jacksonville Cannons,AUDL 2016,Travagli,Dustin Travaglini,Dustin Travaglini,Travis Catron,Bryan Conklin,0.64
1252,Jacksonville Cannons,AUDL 2017,Travagli,Dustin Travaglini,Dustin Travaglini,Travis Catron,Bryan Conklin,0.64
1253,Jacksonville Cannons,AUDL 2015,Van Brus,Avery Van Brussel,Avery Van Brussel,John Best,Ryan Chard,0.64
1254,Jacksonville Cannons,AUDL 2016,Van Brus,Avery Van Brussel,Avery Van Brussel,Brian Shinners,Ryan Chard,0.64
1255,Jacksonville Cannons,AUDL 2016,Voelpel,,Cole Sullivan,Stephen Poulos,Brandon Perales,0
1256,Jacksonville Cannons,AUDL 2015,Walker J,Jeffrey Walker,Jeffrey Walker,Dan Jakob,,0.545454545
1257,Jacksonville Cannons,AUDL 2016,Walker J,Jeffrey Walker,Jeffrey Walker,Tanner Repasky,CJ Clarke,0.545454545
1258,Jacksonville Cannons,AUDL 2015,Wharton,Quint Wharton,Quint Wharton,Bryce Carleton,Andrew Carleton,0.7
1259,Los Angeles Aviators,AUDL 2015,Alexan N,Allen Lai,Allen Lai,Nicholas Alexander,Bryan Nguyen,0.588235294
1260,Los Angeles Aviators,AUDL 2016,Alexan N,Allen Lai,Allen Lai,Nicholas Alexander,Eli Friedman,0.588235294
1261,Los Angeles Aviators,AUDL 2018,Bacon,Tyler Bacon,Tyler Bacon,Brandon Severson,Ted Barnett,0.625
1262,Los Angeles Aviators,AUDL 2015,Bacon T,Tyler Bacon,Tyler Bacon,Bryan Nguyen,Zach Theodore,0.555555556
1263,Los Angeles Aviators,AUDL 2016,Bacon T,Tyler Bacon,Tyler Bacon,Brandon Severson,Bryan Nguyen,0.555555556
1264,Los Angeles Aviators,AUDL 2017,Barnett,Ted Barnett,Ted Barnett,Bryan Nguyen,Brent George,0.777777778
1265,Los Angeles Aviators,AUDL 2018,Barnett,Ted Barnett,Ted Barnett,Brent George,Aaron Weaver,0.777777778
1266,Los Angeles Aviators,AUDL 2017,Bartholo,Jacob Bartholomew,Jacob Bartholomew,Matt Theologidy,Ted Barnett,0.64
1267,Los Angeles Aviators,AUDL 2018,Bartholo,Jacob Bartholomew,Jacob Bartholomew,Matt Theologidy,Ted Barnett,0.64
1268,Los Angeles Aviators,AUDL 2017,Beatty,Timothy Beatty,Timothy Beatty,Ted Barnett,Matt Theologidy,0.6
1269,Los Angeles Aviators,AUDL 2018,Beatty,Timothy Beatty,Timothy Beatty,Ted Barnett,Matt Theologidy,0.6
1270,Los Angeles Aviators,AUDL 2016,Beatty T,Timothy Beatty,Timothy Beatty,Brent George,Peter Zhou,0.545454545
1271,Los Angeles Aviators,AUDL 2015,Bellin D,Dan Bellinger,Dan Bellinger,Allen Lai,Mitchell Steiner,0.571428571
1272,Los Angeles Aviators,AUDL 2016,Bellin D,Dan Bellinger,Dan Bellinger,Allen Lai,Mitchell Steiner,0.571428571
1273,Los Angeles Aviators,AUDL 2015,Boyd G,Grant Boyd,Grant Boyd,Cody Johns,Bryan Nguyen,0.5
1274,Los Angeles Aviators,AUDL 2016,Boyd G,Grant Boyd,Grant Boyd,Bryan Nguyen,Brent George,0.5
1275,Los Angeles Aviators,AUDL 2016,Bron A,Brandon Severson,Brandon Severson,Bryan Nguyen,Brent George,0.454545455
1276,Los Angeles Aviators,AUDL 2018,Brooks,Steven Brooks,Steven Brooks,Brandon Severson,Brent George,0.631578947
1277,Los Angeles Aviators,AUDL 2016,Brooks S,Steven Brooks,Steven Brooks,Brandon Severson,Trevor Smith,0.571428571
1278,Los Angeles Aviators,AUDL 2017,Brooks S,Steven Brooks,Steven Brooks,Brandon Severson,Josiah Mort,0.571428571
1279,Los Angeles Aviators,AUDL 2015,Carlis S,Stephane Carslisle,Stephane Carslisle,Husayn Carnegie,Zac Schakner,0.461538462
1280,Los Angeles Aviators,AUDL 2015,Carneg H,Greg Husak,Greg Husak,Husayn Carnegie,Ian Chiles,0.555555556
1281,Los Angeles Aviators,AUDL 2016,Carneg H,Greg Husak,Greg Husak,Husayn Carnegie,Grant Boyd,0.555555556
1282,Los Angeles Aviators,AUDL 2015,Chang S,Steven Chang,Steven Chang,Dan Smeltzer,Nathan Warden,0.526315789
1283,Los Angeles Aviators,AUDL 2015,Chiles I,Ian Chiles,Ian Chiles,Allen Lai,Tyler Bacon,0.666666667
1284,Los Angeles Aviators,AUDL 2018,Cohen,Jesse Cohen,Jesse Cohen,Mark Elbogen,Timothy Beatty,0.625
1285,Los Angeles Aviators,AUDL 2015,Corbet H,Hunter Corbet,Hunter Corbett,Joe Forbes,Greg Husak,0.571428571
1286,Los Angeles Aviators,AUDL 2016,Corbet H,Hunter Corbet,Hunter Corbett,Greg Husak,Brent George,0.571428571
1287,Los Angeles Aviators,AUDL 2018,Doi,Tom Doi,Tom Doi,,,0.6
1288,Los Angeles Aviators,AUDL 2017,Doi T,Tom Doi,Tom Doi,Josiah Mort,,0.5
1289,Los Angeles Aviators,AUDL 2018,Drum,Alex Drum,Alex Drum,,,0.615384615
1290,Los Angeles Aviators,AUDL 2017,Drum A,Alex Drum,Alex Drum,Tom Doi,,0.533333333
1291,Los Angeles Aviators,AUDL 2018,Eder,Ronnie Eder,Ronnie Eder,Eric Lissner,Alex Drum,0.533333333
1292,Los Angeles Aviators,AUDL 2015,Elboge M,Mark Elbogen,Mark Elbogen,Ed Melo,Allen Lai,0.6
1293,Los Angeles Aviators,AUDL 2016,Elboge M,Mark Elbogen,Mark Elbogen,Allen Lai,Tyler Bacon,0.6
1294,Los Angeles Aviators,AUDL 2017,Elbogen,Mark Elbogen,Mark Elbogen,Eli Friedman,Allen Lai,0.736842105
1295,Los Angeles Aviators,AUDL 2018,Elbogen,Mark Elbogen,Mark Elbogen,Eli Friedman,Allen Lai,0.736842105
1296,Los Angeles Aviators,AUDL 2015,Evans S,Simon Evans,Simon Evans,Dan Smeltzer,Ian Chiles,0.555555556
1297,Los Angeles Aviators,AUDL 2016,Evans S,Simon Evans,Simon Evans,Grant Boyd,Brandon Severson,0.555555556
1298,Los Angeles Aviators,AUDL 2017,Ferguson,Caleb Ferguson,Caleb Ferguson,Brandon Severson,Bryan Nguyen,0.727272727
1299,Los Angeles Aviators,AUDL 2018,Ferguson,Caleb Ferguson,Caleb Ferguson,Tyler Bacon,Jesse Cohen,0.727272727
1300,Los Angeles Aviators,AUDL 2015,Forbes J,Joe Forbes,Joe Forbes,Hunter Corbett,Greg Husak,0.666666667
1301,Los Angeles Aviators,AUDL 2016,Friedm E,Eli Friedman,Eli Friedman,Simon Evans,Greg Husak,0.6
1302,Los Angeles Aviators,AUDL 2017,Friedman,Eli Friedman,Eli Friedman,Ted Barnett,Sam Plasman,0.8
1303,Los Angeles Aviators,AUDL 2018,Friedman,Eli Friedman,Eli Friedman,Ted Barnett,Jeffrey Silverman,0.8
1304,Los Angeles Aviators,AUDL 2018,George,Brent George,Brent George,Ryan Lepore,Zach Theodore,0.666666667
1305,Los Angeles Aviators,AUDL 2016,George B,Brent George,Brent George,Greg Husak,Grant Boyd,0.6
1306,Los Angeles Aviators,AUDL 2017,George B,Brent George,Brent George,Zach Theodore,Steven Brooks,0.6
1307,Los Angeles Aviators,AUDL 2015,Husak G,Greg Husak,Greg Husak,Husayn Carnegie,Mark Elbogen,0.588235294
1308,Los Angeles Aviators,AUDL 2016,Husak G,Greg Husak,Greg Husak,Husayn Carnegie,Jack Marsh,0.588235294
1309,Los Angeles Aviators,AUDL 2015,Johns C,Cody Johns,Cody Johns,Joe Forbes,Ian Chiles,0.588235294
1310,Los Angeles Aviators,AUDL 2017,Kiyoi,Michael Kiyoi,Michael Kiyoi,Tom Doi,,0.555555556
1311,Los Angeles Aviators,AUDL 2018,Kiyoi,Michael Kiyoi,Michael Kiyoi,Tom Doi,,0.555555556
1312,Los Angeles Aviators,AUDL 2016,Kiyoi M,Michael Kiyoi,Michael Kiyoi,Simon Evans,,0.5
1313,Los Angeles Aviators,AUDL 2016,Kohl A,Andrew Kohl,Josh Kohl,Andrew Kohl,Nicholas Alexander,0.470588235
1314,Los Angeles Aviators,AUDL 2017,Kohl A,Andrew Kohl,Andrew Kohl,Josiah Mort,Michael Kiyoi,0.470588235
1315,Los Angeles Aviators,AUDL 2016,Kohl J,Josh Kohl,Josh Kohl,Andrew Kohl,Michael Kiyoi,0.533333333
1316,Los Angeles Aviators,AUDL 2018,Lai,Allen Lai,Allen Lai,,,0.5
1317,Los Angeles Aviators,AUDL 2015,Lai A,Allen Lai,Allen Lai,,,0.428571429
1318,Los Angeles Aviators,AUDL 2016,Lai A,Allen Lai,Allen Lai,,,0.428571429
1319,Los Angeles Aviators,AUDL 2017,Lai A,Allen Lai,Allen Lai,,,0.428571429
1320,Los Angeles Aviators,AUDL 2018,Lepore,Ryan Lepore,Ryan Lepore,Zach Theodore,Ted Barnett,0.705882353
1321,Los Angeles Aviators,AUDL 2015,Lissne E,Eric Lissner,Eric Lissner,Simon Evans,,0.6
1322,Los Angeles Aviators,AUDL 2016,Lissne E,Eric Lissner,Eric Lissner,Simon Evans,Andrew Kohl,0.6
1323,Los Angeles Aviators,AUDL 2017,Lissner,Eric Lissner,Eric Lissner,Mitchell Steiner,Zac Schakner,0.736842105
1324,Los Angeles Aviators,AUDL 2018,Lissner,Eric Lissner,Eric Lissner,Ryan Lepore,Ronnie Eder,0.736842105
1325,Los Angeles Aviators,AUDL 2016,Marsh J,Jack Marsh,Jack Marsh,Mark Elbogen,Josh Kohl,0.588235294
1326,Los Angeles Aviators,AUDL 2018,Mazur,Chris Mazur,Chris Mazur,Mark Elbogen,,0.625
1327,Los Angeles Aviators,AUDL 2015,McCrae A,Andrew McRae,Andrew McCrae,Mitchell Steiner,Greg Husak,0.4
1328,Los Angeles Aviators,AUDL 2015,McDoug S,Sean McDougall,Sean McDougall,Mitchell Steiner,Zac Schakner,0.545454545
1329,Los Angeles Aviators,AUDL 2016,McDoug S,Sean McDougall,Sean McDougall,Mitchell Steiner,Zac Schakner,0.545454545
1330,Los Angeles Aviators,AUDL 2017,McDougal,Sean McDougall,Sean McDougall,Michael Kiyoi,Mark Elbogen,0.727272727
1331,Los Angeles Aviators,AUDL 2018,Mcdougal,Sean McDougall,Sean McDougall,Michael Kiyoi,Mark Elbogen,0.636363636
1332,Los Angeles Aviators,AUDL 2018,Mcrae,Andrew McRae,Andrew McRae,Michael Kiyoi,Mark Elbogen,0.470588235
1333,Los Angeles Aviators,AUDL 2015,Melo E,Ed Melo,Ed Melo,Mitchell Steiner,Simon Evans,0.615384615
1334,Los Angeles Aviators,AUDL 2017,Mort J,Josiah Mort,Josiah Mort,Mark Elbogen,Brent George,0.470588235
1335,Los Angeles Aviators,AUDL 2015,Nguyen B,Bryan Nguyen,Bryan Nguyen,Tyler Bacon,Allen Lai,0.6
1336,Los Angeles Aviators,AUDL 2016,Nguyen B,Bryan Nguyen,Bryan Nguyen,Tyler Bacon,Steven Brooks,0.6
1337,Los Angeles Aviators,AUDL 2017,Nguyen B,Bryan Nguyen,Bryan Nguyen,Steven Brooks,Allen Lai,0.6
1338,Los Angeles Aviators,AUDL 2015,Oettin D,Dan Oettinger,Dan Oettinger,Sean McDougall,Allen Lai,0.571428571
1339,Los Angeles Aviators,AUDL 2018,Padula,Andrew Padula,Andrew Padula,Sam Plasman,Sean McDougall,0.631578947
1340,Los Angeles Aviators,AUDL 2016,Padula A,Andrew Padula,Andrew Padula,Sam Plasman,Nicholas Alexander,0.571428571
1341,Los Angeles Aviators,AUDL 2017,Padula A,Andrew Padula,Andrew Padula,Sam Plasman,,0.571428571
1342,Los Angeles Aviators,AUDL 2015,Pebley A,Andrew Pebley,Andrew Pebley,Allen Lai,Jeffrey Silverman,0.571428571
1343,Los Angeles Aviators,AUDL 2016,Plasma S,Sam Plasman,Sam Plasman,Nicholas Alexander,Zac Schakner,0.631578947
1344,Los Angeles Aviators,AUDL 2017,Plasman,Sam Plasman,Sam Plasman,Eli Friedman,Nate Ransom,0.777777778
1345,Los Angeles Aviators,AUDL 2018,Plasman,Sam Plasman,Sam Plasman,Eli Friedman,Tyler Bacon,0.777777778
1346,Los Angeles Aviators,AUDL 2018,Pritchar,Stephanie Pritchard,Stephanie Pritchard,Chris Mazur,Zac Schakner,0.592592593
1347,Los Angeles Aviators,AUDL 2018,Ransom,Nate Ransom,Nate Ransom,Ryan Lepore,Brandon Severson,0.705882353
1348,Los Angeles Aviators,AUDL 2017,Ransom N,Nate Ransom,Nate Ransom,Tom Doi,Bryan Nguyen,0.631578947
1349,Los Angeles Aviators,AUDL 2015,Schakn Z,Zac Schakner,Zac Schakner,Stephane Carslisle,Nathan Warden,0.6
1350,Los Angeles Aviators,AUDL 2016,Schakn Z,Zac Schakner,Zac Schakner,Michael Kiyoi,Sean McDougall,0.6
1351,Los Angeles Aviators,AUDL 2017,Schakner,Zac Schakner,Zac Schakner,Mitchell Steiner,Eric Lissner,0.8
1352,Los Angeles Aviators,AUDL 2018,Schakner,Zac Schakner,Zac Schakner,Ryan Lepore,Eric Lissner,0.8
1353,Los Angeles Aviators,AUDL 2016,Severs B,Brandon Severson,Steven Brooks,Brandon Severson,Peter Zhou,0.5
1354,Los Angeles Aviators,AUDL 2017,Severson,Brandon Severson,Brandon Severson,Caleb Ferguson,Steven Brooks,0.666666667
1355,Los Angeles Aviators,AUDL 2018,Severson,Brandon Severson,Brandon Severson,Caleb Ferguson,Steven Brooks,0.666666667
1356,Los Angeles Aviators,AUDL 2015,Silver J,Jeffrey Silverman,Jeffrey Silverman,Tyler Bacon,Steven Chang,0.48
1357,Los Angeles Aviators,AUDL 2016,Silver J,Jeffrey Silverman,Jeffrey Silverman,Tyler Bacon,Steven Brooks,0.48
1358,Los Angeles Aviators,AUDL 2018,Silverma,Jeffrey Silverman,Jeffrey Silverman,Alex Drum,Tyler Bacon,0.64
1359,Los Angeles Aviators,AUDL 2015,Smeltzer,Dan Smeltzer,Dan Smeltzer,Mitchell Steiner,Dan Oettinger,0.8
1360,Los Angeles Aviators,AUDL 2016,Smith T,Trevor Smith,Trevor Smith,Timothy Beatty,Mitchell Steiner,0.526315789
1361,Los Angeles Aviators,AUDL 2015,Steine M,Mitchell Steiner,Steven Chang,Mitchell Steiner,Stephane Carslisle,0.5
1362,Los Angeles Aviators,AUDL 2016,Steine M,Mitchell Steiner,Mitchell Steiner,Steven Brooks,Sean McDougall,0.5
1363,Los Angeles Aviators,AUDL 2017,Steiner,Mitchell Steiner,Mitchell Steiner,Steven Brooks,Zac Schakner,0.608695652
1364,Los Angeles Aviators,AUDL 2015,Theodo Z,Zach Theodore,Zach Theodore,Cody Johns,Tyler Bacon,0.571428571
1365,Los Angeles Aviators,AUDL 2016,Theodo Z,Zach Theodore,Zach Theodore,Trevor Smith,Peter Zhou,0.571428571
1366,Los Angeles Aviators,AUDL 2017,Theodore,Zach Theodore,Zach Theodore,Ted Barnett,Matt Theologidy,0.761904762
1367,Los Angeles Aviators,AUDL 2018,Theodore,Zach Theodore,Zach Theodore,Ted Barnett,Matt Theologidy,0.761904762
1368,Los Angeles Aviators,AUDL 2017,Theologi,Matt Theologidy,Matt Theologidy,Tom Doi,Zach Theodore,0.695652174
1369,Los Angeles Aviators,AUDL 2018,Theologi,Matt Theologidy,Matt Theologidy,Tom Doi,Zach Theodore,0.695652174
1370,Los Angeles Aviators,AUDL 2017,Wang Kuo,Kuo Hsun Wang,Andrew Kohl,Bryan Nguyen,Michael Kiyoi,0.380952381
1371,Los Angeles Aviators,AUDL 2015,Warden N,Nathan Warden,Nathan Warden,Mark Elbogen,Bryan Nguyen,0.571428571
1372,Los Angeles Aviators,AUDL 2018,Weaver,Aaron Weaver,Aaron Weaver,Steven Brooks,Brandon Severson,0.666666667
1373,Los Angeles Aviators,AUDL 2017,Weaver A,Aaron Weaver,Aaron Weaver,Steven Brooks,Brandon Severson,0.6
1374,Los Angeles Aviators,AUDL 2016,Zhou P,Peter Zhou,Peter Zhou,Zach Theodore,,0.5
1375,Madison Radicals,AUDL 2015,A Brown,Andrew Brown,Andrew Brown,Kevin Brown,Adam Drews,0.736842105
1376,Madison Radicals,AUDL 2016,A Brown,Andrew Brown,Andrew Brown,Kevin Brown,Adam Drews,0.736842105
1377,Madison Radicals,AUDL 2017,A Brown,Andrew Brown,Andrew Brown,Kevin Brown,Dan Rowan,0.736842105
1378,Madison Radicals,AUDL 2018,A Brown,Andrew Brown,Andrew Brown,Kevin Brown,Adam Drews,0.736842105
1379,Madison Radicals,AUDL 2015,A Drews,Adam Drews,Adam Drews,Andrew Meshnick,Pat Shriwise,0.823529412
1380,Madison Radicals,AUDL 2015,A Mesh,Andrew Meshnick,Andrew Meshnick,Adam Drews,Seth Meyer,0.571428571
1381,Madison Radicals,AUDL 2014,Adam D,Adam Drews,Adam Drews,Adrian Reif,Tim DeByl,0.75
1382,Madison Radicals,AUDL 2014,Adrian R,Adrian Reif,Adrian Reif,Brian Hart,Dan Rowan,0.842105263
1383,Madison Radicals,AUDL 2018,Akyuz,Tarik Akyuz,Tarik Akyuz,,,0.625
1384,Madison Radicals,AUDL 2016,Alexand,Kelsen Alexander,Kelsen Alexander,Kyle Weigand,Mike Swain,0.608695652
1385,Madison Radicals,AUDL 2014,Alexande,Eric Alexander,Kelsen Alexander,Adrian Reif,Keith Garner,0.727272727
1386,Madison Radicals,AUDL 2014,Andrew B,Andrew Brown,Andrew Brown,Andrew Meshnick,Adam Drews,0.8
1387,Madison Radicals,AUDL 2014,Andrew M,Andrew Meshnick,Andrew Brown,Andrew Meshnick,Adam Drews,0.695652174
1388,Madison Radicals,AUDL 2014,Animal,Tom Annen,Tim DeByl,Adrian Reif,Dave Wiseman,0.266666667
1389,Madison Radicals,AUDL 2015,Animal,Tom Annen,Tim DeByl,Dave Wiseman,,0.266666667
1390,Madison Radicals,AUDL 2016,Animal,Tom Annen,Tim DeByl,Julian Gallo,Dave Wiseman,0.266666667
1391,Madison Radicals,AUDL 2017,Animal,Tom Annen,Tim DeByl,Dave Wiseman,,0.266666667
1392,Madison Radicals,AUDL 2018,Animal,Tom Annen,Robyn Wiseman,Dave Wiseman,,0.266666667
1393,Madison Radicals,AUDL 2015,B Ever,Bill Everhart,Bill Everhart,Benjy Keren,Seth Meyer,0.631578947
1394,Madison Radicals,AUDL 2015,B Hart,Brian Hart,Brian Hart,Bill Everhart,Benjy Keren,0.75
1395,Madison Radicals,AUDL 2015,B Keren,Benjy Keren,Benjy Keren,Keith Garner,Bill Everhart,0.777777778
1396,Madison Radicals,AUDL 2015,B Nelson,Ben Nelson,Ben Nelson,Nate Volkman,Scott Richgels,0.888888889
1397,Madison Radicals,AUDL 2015,B Taitt,Brandon Taitt,Brandon Taitt,Mike Swain,Matt Weber,0.7
1398,Madison Radicals,AUDL 2017,Barker,Ross Barker,Ross Barker,Ryan Tucker,Dane Warner,0.705882353
1399,Madison Radicals,AUDL 2014,Ben N,Ben Nelson,Ben Nelson,Benjy Keren,Brian Hart,0.666666667
1400,Madison Radicals,AUDL 2014,Benjy K,Benjy Keren,Benjy Keren,Ben Nelson,Brian Hart,0.777777778
1401,Madison Radicals,AUDL 2014,Bill E,Bill Everhart,Bill Everhart,Brian Hart,,0.631578947
1402,Madison Radicals,AUDL 2018,Bosscher,Nate Bosscher,Nate Bosscher,Scott Richgels,Sterling Knoche,0.761904762
1403,Madison Radicals,AUDL 2014,Brian H,Brian Hart,Brian Hart,Adrian Reif,Dan Rowan,0.823529412
1404,Madison Radicals,AUDL 2014,Brown,Kevin Brown,Kevin Brown,Andrew Brown,Dan Rowan,0.625
1405,Madison Radicals,AUDL 2015,Buddy,David Meinecke,,,,0.105263158
1406,Madison Radicals,AUDL 2016,Buddy,David Meinecke,,,,0.105263158
1407,Madison Radicals,AUDL 2017,Buddy,David Meinecke,,,,0.105263158
1408,Madison Radicals,AUDL 2018,Buddy,David Meinecke,,,,0.105263158
1409,Madison Radicals,AUDL 2015,C Camp,Colin Camp,Colin Camp,,,0.75
1410,Madison Radicals,AUDL 2015,C Wilen,Chris Wilen,Chris Wilen,Dave Wiseman,Tom Annen,0.777777778
1411,Madison Radicals,AUDL 2016,Camp,Colin Camp,Colin Camp,,,0.571428571
1412,Madison Radicals,AUDL 2017,Camp,Colin Camp,Colin Camp,,,0.571428571
1413,Madison Radicals,AUDL 2018,Camp,Colin Camp,Colin Camp,,,0.571428571
1414,Madison Radicals,AUDL 2016,Coffin,Abe Coffin,Abe Coffin,Colin Camp,Chris Wilen,0.75
1415,Madison Radicals,AUDL 2015,Cooli,Thomas Coolidge,Colin Camp,Thomas Coolidge,Jadon Scullion,0.5
1416,Madison Radicals,AUDL 2014,Coolidge,Thomas Coolidge,Thomas Coolidge,Scott Richgels,,0.695652174
1417,Madison Radicals,AUDL 2016,Coolidge,Thomas Coolidge,Thomas Coolidge,Colin Camp,Scott Richgels,0.695652174
1418,Madison Radicals,AUDL 2017,Coolidge,Thomas Coolidge,Thomas Coolidge,Colin Camp,Scott Richgels,0.695652174
1419,Madison Radicals,AUDL 2018,Coolidge,Thomas Coolidge,Thomas Coolidge,Colin Grandon,Colin Camp,0.695652174
1420,Madison Radicals,AUDL 2015,D Schlei,David Schleicher,David Schleicher,Jadon Scullion,Pat Shriwise,0.666666667
1421,Madison Radicals,AUDL 2015,D Wise,Dave Wiseman,Dave Wiseman,Chris Wilen,Pat Shriwise,0.666666667
1422,Madison Radicals,AUDL 2018,DWiseman,Dave Wiseman,Dave Wiseman,Robyn Wiseman,Chris Wilen,0.8
1423,Madison Radicals,AUDL 2014,Dan R,Dan Rowan,Dan Rowan,Adrian Reif,Brian Hart,0.714285714
1424,Madison Radicals,AUDL 2014,Dave W,Dave Wiseman,Dave Wiseman,Davis Whitehead,Dan Rowan,0.666666667
1425,Madison Radicals,AUDL 2014,David S,David Schleicher,David Schleicher,Davis Whitehead,Dave Wiseman,0.608695652
1426,Madison Radicals,AUDL 2014,Davis W,Davis Whitehead,Davis Whitehead,Dave Wiseman,David Schleicher,0.636363636
1427,Madison Radicals,AUDL 2016,Debyl,Tim Debyl,Tim DeByl,,,0.714285714
1428,Madison Radicals,AUDL 2017,Debyl,Tim Debyl,Tim DeByl,,,0.714285714
1429,Madison Radicals,AUDL 2014,Dirty,Dan Rowan,Brian Hart,Bill Everhart,Davis Whitehead,0.142857143
1430,Madison Radicals,AUDL 2017,Dirty,Dan Rowan,Brian Hart,Chase Marty,Bill Everhart,0.142857143
1431,Madison Radicals,AUDL 2014,Drews,Adam Drews,Adam Drews,Andrew Meshnick,Pat Shriwise,0.666666667
1432,Madison Radicals,AUDL 2016,Drews,Adam Drews,Adam Drews,Andrew Meshnick,Pat Shriwise,0.666666667
