,Unnamed: 0,Teamname,Tournament,Username,PlayerName,Suggestion1,Suggestion2,Suggestion3
3243,3243,San Jose Spiders,AUDL 2014,Federi C,Federico Chialvo,Federico Chialvo,Kevin Cocks,Steven Chang
3244,3244,San Jose Spiders,AUDL 2018,Fein,Brandon Fein,Brandon Fein,Sean Newlin,Ben Levinsky
3245,3245,San Jose Spiders,AUDL 2015,Grant T,Tyler Grant,Tyler Grant,Jordan Marcy,Sean Ham
3246,3246,San Jose Spiders,AUDL 2014,Greg C,Greg Cohen,Greg Cohen,Kevin Cocks,Steven Chang
3247,3247,San Jose Spiders,AUDL 2015,Guerre X,Xtian Guerrero,Xtian Guerrero,Greg Cohen,Tyler Grant
3248,3248,San Jose Spiders,AUDL 2015,Ham S,Sean Ham,Sean Ham,Adam Brown,Marcelo Sanchez
3249,3249,San Jose Spiders,AUDL 2018,Hammer D,David Hammer,David Hammer,James Yeager,Sam Kunz
3250,3250,San Jose Spiders,AUDL 2018,Hernande,Gabriel Hernandez,Gabriel Hernandez,Brandon Fein,Sean Newlin
3251,3251,San Jose Spiders,AUDL 2015,Higgin S,Simon Higgins,Simon Higgins,Kevin Smith,Christian Johnson
3252,3252,San Jose Spiders,AUDL 2018,Hirning,Nicholas Hirning,Nicholas Hirning,Brandon Fein,Mark Lin
3253,3253,San Jose Spiders,AUDL 2017,Ian M,Ian Meyer,Ian Meyer,Ian Sweeney,Evan Brydon
3254,3254,San Jose Spiders,AUDL 2017,Ian S,Ian Sweeney,Ian Sweeney,Ian Meyer,Jackson Stearns
3255,3255,San Jose Spiders,AUDL 2016,Jackso S,Jackson Stearns,Jackson Stearns,James Pollard,Chuck Cao
3256,3256,San Jose Spiders,AUDL 2017,Jackso S,Jackson Stearns,Jackson Stearns,Jacob Serano,Jake Tozer
3257,3257,San Jose Spiders,AUDL 2017,Jacob S,Jacob Serano,Jacob Serano,Jackson Stearns,Jake Tozer
3258,3258,San Jose Spiders,AUDL 2018,Jaffe,Matt Jaffe,Matt Jaffe,Jake Tozer,James Yeager
3259,3259,San Jose Spiders,AUDL 2015,Jaffe M,Matt Jaffe,Matt Jaffe,Jordan Marcy,
3260,3260,San Jose Spiders,AUDL 2017,Jake T,Jake Tozer,Jake Tozer,James Yeager,Jackson Stearns
3261,3261,San Jose Spiders,AUDL 2016,James P,James Pollard,James Pollard,Jackson Stearns,Matt Jaffe
3262,3262,San Jose Spiders,AUDL 2017,James Y,James Yeager,James Yeager,Jake Tozer,Jackson Stearns
3263,3263,San Jose Spiders,AUDL 2014,Jeff S,Jeffrey Silverman,Jeffrey Silverman,Kevin Smith,
3264,3264,San Jose Spiders,AUDL 2017,Jeremy K,Jeremy Kharrazi,Jeremy Kharrazi,Drew Kim,Jake Tozer
3265,3265,San Jose Spiders,AUDL 2014,John B,John Bergen,John Bergen,Greg Cohen,Ashlin Joye
3266,3266,San Jose Spiders,AUDL 2015,Johnso C,Christian Johnson,Christian Johnson,Jordan Marcy,Chuck Cao
3267,3267,San Jose Spiders,AUDL 2016,Jon G,Jon Greenberg,Jon Greenberg,AJ Lemons,Travion Greene
3268,3268,San Jose Spiders,AUDL 2017,Jon G,Jon Greenberg,Jon Greenberg,Jackson Stearns,Jacob Serano
3269,3269,San Jose Spiders,AUDL 2018,Josh K,Joshuah Kapilivsky,Joshuah Kapilivsky,Joe Thompson,James Yeager
3270,3270,San Jose Spiders,AUDL 2016,Josiah M,Josiah Mort,Josiah Mort,Justin Norden,Ed Yanosik
3271,3271,San Jose Spiders,AUDL 2015,Joye A,Ashlin Joye,Ashlin Joye,Tyler Grant,Jordan Marcy
3272,3272,San Jose Spiders,AUDL 2016,Justin N,Justin Norden,Justin Norden,Josiah Mort,Jackson Stearns
3273,3273,San Jose Spiders,AUDL 2017,Justin N,Justin Norden,Justin Norden,Jackson Stearns,Ethan Falat
3274,3274,San Jose Spiders,AUDL 2016,Kelly V,Kelly Van Arsdale,Kelly Van Arsdale,Kyle Smith,Kevin Smith
3275,3275,San Jose Spiders,AUDL 2017,Kelly V,Kelly Van Arsdale,Kelly Van Arsdale,,
3276,3276,San Jose Spiders,AUDL 2014,Kevin A,Kevin Aha,Kevin Aha,Kevin Smith,Kevin Cocks
3277,3277,San Jose Spiders,AUDL 2014,Kevin C,Kevin Cocks,Kevin Cocks,Kevin Aha,Kevin Smith
3278,3278,San Jose Spiders,AUDL 2014,Kevin S,Kevin Smith,Kevin Smith,Kevin Aha,Kevin Cocks
3279,3279,San Jose Spiders,AUDL 2016,Kevin S,Kevin Smith,Kevin Smith,Kyle Smith,Ben Souvey
3280,3280,San Jose Spiders,AUDL 2018,Kharrazi,Jeremy Kharrazi,Jeremy Kharrazi,Mark Lin,Aaron Shi
3281,3281,San Jose Spiders,AUDL 2015,Kittre B,Beau Kittredge,Beau Kittredge,Matthew Natali,Matthew Crawford
3282,3282,San Jose Spiders,AUDL 2015,Klevec A,Ariel Klevecz,Ariel Klevecz,Kevin Smith,Kevin Cocks
3283,3283,San Jose Spiders,AUDL 2016,Kohji S,Kohji Sugioka,Kohji Sugioka,Kevin Smith,Kyle Smith
3284,3284,San Jose Spiders,AUDL 2014,Kris T,Kris Thomson,Kris Thomson,Chris Farina,Kevin Aha
3285,3285,San Jose Spiders,AUDL 2018,Kunz S,Sam Kunz,Sam Kunz,Aaron Shi,Justin Norden
3286,3286,San Jose Spiders,AUDL 2014,Kurt G,Kurt Gibson,Kurt Gibson,Kris Thomson,Aubrey Davis
3287,3287,San Jose Spiders,AUDL 2016,Kyle S,Kyle Smith,Kyle Smith,Kyle Terriere,Kevin Smith
3288,3288,San Jose Spiders,AUDL 2016,Kyle T,Kyle Terriere,Kyle Terriere,Kyle Smith,Kevin Smith
3289,3289,San Jose Spiders,AUDL 2018,Lassett,Thomas Lassetter,Thomas Lassetter,Matt Jaffe,Lucas Young
3290,3290,San Jose Spiders,AUDL 2016,Lauchl R,Lauchlan Robertson,Lauchlan Robertson,Lucas Dillow,Chuck Cao
3291,3291,San Jose Spiders,AUDL 2018,Levinsky,Ben Levinsky,Ben Levinsky,Mark Lin,Sean Newlin
3292,3292,San Jose Spiders,AUDL 2018,Lin M,Mark Lin,Mark Lin,Nick Murphy,Brian Roach
3293,3293,San Jose Spiders,AUDL 2016,Lior G,Lior Givol,Lior Givol,Travion Greene,Eli Graves
3294,3294,San Jose Spiders,AUDL 2016,Lucas D,Lucas Dallmann,Lucas Dillow,Lauchlan Robertson,Chuck Cao
3295,3295,San Jose Spiders,AUDL 2014,Marcel S,Marcelo Sanchez,Marcelo Sanchez,Michael Kiyoi,Mark Elbogen
3296,3296,San Jose Spiders,AUDL 2015,Marcy J,Jordan Marcy,Jordan Marcy,Matt Jaffe,Marcelo Sanchez
3297,3297,San Jose Spiders,AUDL 2014,Mark E,Mark Elbogen,Mark Elbogen,Marcelo Sanchez,Michael Kiyoi
3298,3298,San Jose Spiders,AUDL 2016,Matt J,Matt Jaffe,Matt Jaffe,Matthew Natali,Matthew Crawford
3299,3299,San Jose Spiders,AUDL 2017,Matt J,Matt Jaffe,Matt Jaffe,Matthew Crawford,
3300,3300,San Jose Spiders,AUDL 2016,Matthe C,Matthew Crawford,Matthew Crawford,Matthew Natali,Matthew Heffernan
3301,3301,San Jose Spiders,AUDL 2017,Matthe C,Matthew Crawford,Matthew Crawford,Matt Jaffe,Steven Chang
3302,3302,San Jose Spiders,AUDL 2016,Matthe H,Matthew Heffernan,Matthew Heffernan,Matthew Natali,Matthew Crawford
3303,3303,San Jose Spiders,AUDL 2014,Matthe N,Matthew Natali,Matthew Natali,Nathan White,Daniel Naruo
3304,3304,San Jose Spiders,AUDL 2016,Matthe N,Matthew Natali,Matthew Natali,Matthew Crawford,Matthew Heffernan
3305,3305,San Jose Spiders,AUDL 2014,Michae K,Michael Kiyoi,Michael Kiyoi,Matthew Natali,Kevin Aha
3306,3306,San Jose Spiders,AUDL 2017,Mike D,Mike Dirda,Mike Dirda,Jake Tozer,Nick Murphy
3307,3307,San Jose Spiders,AUDL 2018,Moore,Andrew Moore,Andrew Moore,Justin Norden,Mark Lin
3308,3308,San Jose Spiders,AUDL 2018,Morris A,Alexander Morris,Alexander Morris,Mark Lin,Tommy Adams
3309,3309,San Jose Spiders,AUDL 2018,Murphy N,Nick Murphy,Nick Murphy,Mark Lin,
3310,3310,San Jose Spiders,AUDL 2015,Natali M,Matthew Natali,Matthew Natali,Matt Jaffe,Ethan Falat
3311,3311,San Jose Spiders,AUDL 2014,Nate B,Nate Bosscher,Nate Bosscher,Nathan White,Tyler Bacon
3312,3312,San Jose Spiders,AUDL 2014,Nathan W,Nathan White,Nathan White,Steven Chang,Nate Bosscher
3313,3313,San Jose Spiders,AUDL 2018,Newlin,Sean Newlin,Sean Newlin,Nicholas Hirning,Brandon Fein
3314,3314,San Jose Spiders,AUDL 2017,Nichol A,Nicholas Alexander,Nicholas Alexander,Nick Murphy,Tommy Adams
3315,3315,San Jose Spiders,AUDL 2017,Nick M,Nick Murphy,Nick Murphy,Chuck Cao,Nicholas Alexander
3316,3316,San Jose Spiders,AUDL 2014,Nick R,Nick Raisch,Nick Raisch,Kevin Cocks,Scott Roeder
3317,3317,San Jose Spiders,AUDL 2016,Nick R,Nick Raisch,Nick Raisch,Chuck Cao,Zibi Braniecki
3318,3318,San Jose Spiders,AUDL 2018,Norden,Justin Norden,Justin Norden,Jordan Richmond,Nicholas Hirning
3319,3319,San Jose Spiders,AUDL 2015,Norden J,Justin Norden,Justin Norden,Jordan Marcy,Sean Ham
3320,3320,San Jose Spiders,AUDL 2015,Peters B,Brett Petersen,Brett Petersen,Tyler Grant,Scott Roeder
3321,3321,San Jose Spiders,AUDL 2015,Rasmus C,Cassidy Rasmussen,Cassidy Rasmussen,Russell Wynne,Chuck Cao
3322,3322,San Jose Spiders,AUDL 2015,Reinha S,Seth Reinhardt,Seth Reinhardt,Kevin Smith,Kevin Cocks
3323,3323,San Jose Spiders,AUDL 2018,Richmond,Jordan Richmond,Jordan Richmond,Nicholas Hirning,Joe Thompson
3324,3324,San Jose Spiders,AUDL 2018,Roach,Brian Roach,Brian Roach,Zach Sabin,Jordan Richmond
3325,3325,San Jose Spiders,AUDL 2015,Roeder S,Scott Roeder,Scott Roeder,Tyler Grant,Kevin Smith
3326,3326,San Jose Spiders,AUDL 2018,Sabin Z,Zach Sabin,Zach Sabin,Sean Newlin,Shane Earley
3327,3327,San Jose Spiders,AUDL 2017,Sam A,Sam Adamson,Sam Adamson,Tommy Adams,David Abram
3328,3328,San Jose Spiders,AUDL 2015,Sanche M,Marcelo Sanchez,Marcelo Sanchez,Sean Ham,Jordan Marcy
3329,3329,San Jose Spiders,AUDL 2014,Scott R,Scott Roeder,Scott Roeder,Nick Raisch,Steven Chang
3330,3330,San Jose Spiders,AUDL 2016,Sean H,Sean Ham,Sean Ham,Steven Chang,Ben Souvey
3331,3331,San Jose Spiders,AUDL 2017,Sergio P,Sergio Perdomo,Sergio Perdomo,Jacob Serano,Steven Chang
3332,3332,San Jose Spiders,AUDL 2016,Seth R,Seth Reinhardt,Seth Reinhardt,Sean Ham,Kyle Smith
3333,3333,San Jose Spiders,AUDL 2017,Shane E,Shane Earley,Shane Earley,Ethan Falat,Steven Chang
3334,3334,San Jose Spiders,AUDL 2018,Shi A,Aaron Shi,Aaron Shi,Shane Earley,Stephen Guerin
3335,3335,San Jose Spiders,AUDL 2014,Simon H,Simon Higgins,Simon Higgins,Kris Thomson,Sonny Zaccaro
3336,3336,San Jose Spiders,AUDL 2015,Smith K,Kevin Smith,Kevin Smith,Seth Reinhardt,Ethan Falat
3337,3337,San Jose Spiders,AUDL 2014,Sonny Z,Sonny Zaccaro,Sonny Zaccaro,Simon Higgins,John Bergen
3338,3338,San Jose Spiders,AUDL 2017,Sonny Z,Sonny Zaccaro,Sonny Zaccaro,Andy Smith,Tommy Adams
3339,3339,San Jose Spiders,AUDL 2018,Stearns,Jackson Stearns,Jackson Stearns,Sean Newlin,Steven Chang
3340,3340,San Jose Spiders,AUDL 2014,Steven C,Steven Chang,Steven Chang,Kevin Cocks,Kevin Aha
3341,3341,San Jose Spiders,AUDL 2016,Steven C,Steven Chang,Steven Chang,Sean Ham,Kevin Smith
3342,3342,San Jose Spiders,AUDL 2017,Steven C,Steven Chang,Steven Chang,Jackson Stearns,Matthew Crawford
3343,3343,San Jose Spiders,AUDL 2018,Surmani,Alec Surmani,Alec Surmani,Sean Newlin,Brandon Fein
3344,3344,San Jose Spiders,AUDL 2018,Thompson,Joe Thompson,Joe Thompson,Tommy Adams,Thomas Lassetter
3345,3345,San Jose Spiders,AUDL 2018,Tien,Tyler Condit,Tyler Condit,Justin Norden,Mark Lin
3346,3346,San Jose Spiders,AUDL 2014,Tim G,Tim Gilligan,Tim Gilligan,Simon Higgins,
3347,3347,San Jose Spiders,AUDL 2016,Tommy A,Tommy Adams,Tommy Adams,,
3348,3348,San Jose Spiders,AUDL 2017,Tommy A,Tommy Adams,Tommy Adams,Sam Adamson,Sonny Zaccaro
3349,3349,San Jose Spiders,AUDL 2018,Tozer,Jake Tozer,Jake Tozer,Thomas Lassetter,Tyler Condit
3350,3350,San Jose Spiders,AUDL 2016,TravionG,Travion Greene,Travion Greene,Brandon Fein,Lior Givol
3351,3351,San Jose Spiders,AUDL 2014,Tyler B,Tyler Bacon,Tyler Bacon,Eli Kerns,Jeffrey Silverman
3352,3352,San Jose Spiders,AUDL 2015,Van Ar K,Kelly Van Arsdale,Kelly Van Arsdale,Jordan Marcy,Ariel Klevecz
3353,3353,San Jose Spiders,AUDL 2016,Vincen V,Vincenzo Vitiello,Vincenzo Vitiello,Justin Norden,Sean Ham
3354,3354,San Jose Spiders,AUDL 2015,Wynne R,Russell Wynne,Russell Wynne,Tyler Grant,Sonny Zaccaro
3355,3355,San Jose Spiders,AUDL 2018,Yeager,James Yeager,James Yeager,Robert Yeagle,Jake Tozer
3356,3356,San Jose Spiders,AUDL 2018,Yeagle R,Robert Yeagle,Robert Yeagle,James Yeager,Jake Tozer
3357,3357,San Jose Spiders,AUDL 2018,Young L,Lucas Young,Lucas Young,Aaron Shi,Ben Levinsky
3358,3358,San Jose Spiders,AUDL 2015,Zaccar S,Sonny Zaccaro,Sonny Zaccaro,Marcelo Sanchez,Lucas Dillow
3359,3359,San Jose Spiders,AUDL 2018,Zaccaro,Sonny Zaccaro,Sonny Zaccaro,Zach Sabin,Aaron Shi
3360,3360,San Jose Spiders,AUDL 2016,Zibi B,Zibi Braniecki,Zibi Braniecki,,
3361,3361,Seattle Cascades,AUDL 2018,Adam Cho,Adam Choi,Adam Choi,Sam Cook,William Coffin
3362,3362,Seattle Cascades,AUDL 2017,Adam S,Adam Simon,Adam Simon,Zack Smith,Sam Pickel
3363,3363,Seattle Cascades,AUDL 2017,Aldous R,Aldous Root,Aldous Root,Brad Houser,Adam Simon
3364,3364,Seattle Cascades,AUDL 2018,Aldous R,Aldous Root,Aldous Root,Brad Houser,Eddie Harmoush
3365,3365,Seattle Cascades,AUDL 2017,Alex D,Alex Duffel,Alex Duffel,Aldous Root,Andrew Lynch
3366,3366,Seattle Cascades,AUDL 2018,Alex D,Alex Duffel,Alex Duffel,Aldous Root,Charlie Eide
3367,3367,Seattle Cascades,AUDL 2018,AlexD,Alex Duffel,Alex Duffel,,
3368,3368,Seattle Cascades,AUDL 2017,Andrew L,Andrew Lynch,Andrew Lynch,Adam Simon,Alex Duffel
3369,3369,Seattle Cascades,AUDL 2015,Barich F,Frank Barich,Frank Barich,Mario O'Brien,Zack Smith
3370,3370,Seattle Cascades,AUDL 2017,Ben B,Ben Beehner,Ben Beehner,Ben Snell,Henry Phan
3371,3371,Seattle Cascades,AUDL 2018,Ben Mill,Ben Miller,Ben Miller,Xtehn Titcomb,Henry Schneider
3372,3372,Seattle Cascades,AUDL 2017,Ben S,Ben Snell,Ben Snell,Ben Beehner,Henry Phan
3373,3373,Seattle Cascades,AUDL 2015,Benalo S,Steven Benaloh,Steven Benaloh,Spencer Wallis,Aly Lenon
3374,3374,Seattle Cascades,AUDL 2016,Benalo S,Ben Snell,Ben Snell,Steven Benaloh,Spencer Wallis
3375,3375,Seattle Cascades,AUDL 2015,Bolton J,Jesse Bolton,Jesse Bolton,Joe Sefton,Aly Lenon
3376,3376,Seattle Cascades,AUDL 2016,Bolton J,Jesse Bolton,Jesse Bolton,Joe Sefton,Mark Burton
3377,3377,Seattle Cascades,AUDL 2017,Brad H,Brad Houser,Brad Houser,Sam Harkness,
3378,3378,Seattle Cascades,AUDL 2018,Brad H,Brad Houser,Brad Houser,Morgan Higgins,Derek Mourad
3379,3379,Seattle Cascades,AUDL 2018,BradH,Brad Houser,Brad Houser,Derek Mourad,Morgan Higgins
3380,3380,Seattle Cascades,AUDL 2018,Bryant S,Bryant S,Ryan Segal,Brad Houser,Morgan Higgins
3381,3381,Seattle Cascades,AUDL 2017,Bryson S,Bryson Simon Fox,Bryson Simon-Fox,Ben Snell,John Stacey
3382,3382,Seattle Cascades,AUDL 2016,Burton M,Mark Burton,Mark Burton,Bryson Simon-Fox,Jesse Bolton
3383,3383,Seattle Cascades,AUDL 2015,Caldwe M,Mike Caldwell,Michael Caldwell,Zane Rankin,Phil Murray
3384,3384,Seattle Cascades,AUDL 2016,Caldwe M,Mike Caldwell,Michael Caldwell,Zane Rankin,Phil Murray
3385,3385,Seattle Cascades,AUDL 2015,Caldwell,Mike Caldwell,Michael Caldwell,Robbie Farwell,Matt Russell
3386,3386,Seattle Cascades,AUDL 2017,Cam B,Cam Bailey,Cam Bailey,Sam Pickel,Adam Simon
3387,3387,Seattle Cascades,AUDL 2018,Cam Bail,Cam Bailey,Cam Bailey,Cameron Baker,Adam Choi
3388,3388,Seattle Cascades,AUDL 2018,Cam Bak,Cameron Baker,Cam Bailey,Cameron Baker,Sam Cook
3389,3389,Seattle Cascades,AUDL 2017,Cam S,Cam Bailey,Cam Bailey,Adam Simon,Zack Smith
3390,3390,Seattle Cascades,AUDL 2018,CamBail,Cam Bailey,Cam Bailey,Cameron Baker,Adam Choi
3391,3391,Seattle Cascades,AUDL 2018,CamBak,Cameron Baker,Cameron Baker,Cam Bailey,Sam Cook
3392,3392,Seattle Cascades,AUDL 2016,Carneg H,Husayn Carnegie,Husayn Carnegie,Zane Rankin,Sam Hart
3393,3393,Seattle Cascades,AUDL 2015,Cavan M,Michael Cavanaugh,Michael Cavanaugh,Sam Lehman,Ray Illian
3394,3394,Seattle Cascades,AUDL 2015,Cavana M,Michael Cavanaugh,Michael Cavanaugh,Sam Lehman,Ray Illian
3395,3395,Seattle Cascades,AUDL 2018,Charli E,Charlie Eide,Charlie Eide,Stephanie Lim,Manuel Eckert
3396,3396,Seattle Cascades,AUDL 2018,CharliE,Charlie Eide,Charlie Eide,Adam Choi,Cam Bailey
3397,3397,Seattle Cascades,AUDL 2015,Chen D,Will Chen,Will Chen,Dongyang Chen,John Stacey
3398,3398,Seattle Cascades,AUDL 2016,Chen Dy,Will Chen,Will Chen,Kieran Kelly,Dongyang Chen
3399,3399,Seattle Cascades,AUDL 2015,Chen W,Will Chen,Will Chen,Dongyang Chen,Spencer Wallis
3400,3400,Seattle Cascades,AUDL 2016,Chen W,Will Chen,Will Chen,Dongyang Chen,Spencer Wallis
3401,3401,Seattle Cascades,AUDL 2015,Chen- D,Will Chen,Will Chen,Dongyang Chen,John Stacey
3402,3402,Seattle Cascades,AUDL 2016,Childs J,Phil Murray,Phil Murray,Chris Vandervoort,Will Chen
3403,3403,Seattle Cascades,AUDL 2015,Clark D,Donnie Clark,Donnie Clark,Zack Smith,Tyler Kinley
3404,3404,Seattle Cascades,AUDL 2016,Clark D,Donnie Clark,Donnie Clark,Mark Burton,Zack Smith
3405,3405,Seattle Cascades,AUDL 2015,Cook S,Sam Cook,Sam Cook,Zack Smith,Joe Sefton
3406,3406,Seattle Cascades,AUDL 2017,Daniel M,Daniel Montoya,Daniel Montoya,Donnie Clark,Sam Pickel
3407,3407,Seattle Cascades,AUDL 2018,Dennis C,Dennis Casio,Dennis Casio,Stephanie Lim,Reed Hendrickson
3408,3408,Seattle Cascades,AUDL 2018,Derek M,Derek Mourad,Derek Mourad,Nick Mahan,Marc Munoz
3409,3409,Seattle Cascades,AUDL 2017,Donnie C,Donnie Clark,Donnie Clark,Daniel Montoya,Zhi Chen
3410,3410,Seattle Cascades,AUDL 2016,Duffel A,Alex Duffel,Alex Duffel,Duncan Linn,Matt Russell
3411,3411,Seattle Cascades,AUDL 2018,Eddie H,Eddie Harmoush,Eddie Harmoush,Kodi Smart,Brad Houser
3412,3412,Seattle Cascades,AUDL 2018,EddieH,Eddie Harmoush,Eddie Harmoush,,
3413,3413,Seattle Cascades,AUDL 2017,Evan K,Evan Klein,Evan Klein,Tianchuan Yen,Daniel Montoya
3414,3414,Seattle Cascades,AUDL 2015,Farwel R,Robbie Farwell,Robbie Farwell,Zane Rankin,Matthew Rehder
3415,3415,Seattle Cascades,AUDL 2016,Farwel R,Robbie Farwell,Robbie Farwell,Zane Rankin,Matthew Rehder
3416,3416,Seattle Cascades,AUDL 2015,Fox B,Frank Barich,Frank Barich,Mario O'Brien,
3417,3417,Seattle Cascades,AUDL 2016,FrucherG,Gabe Fruchter,Gabe Fruchter,Mark Burton,
3418,3418,Seattle Cascades,AUDL 2016,Gehret T,Tim Gehret,Tim Gehret,Xtehn Titcomb,Kieran Kelly
3419,3419,Seattle Cascades,AUDL 2018,Hai Tran,Hai Trang,Hai Trang,Nick Mahan,Marc Munoz
3420,3420,Seattle Cascades,AUDL 2015,Harkne S,Sam Harkness,Sam Harkness,Zack Smith,Zane Rankin
3421,3421,Seattle Cascades,AUDL 2016,Harkne S,Sam Harkness,Sam Harkness,Zack Smith,Husayn Carnegie
3422,3422,Seattle Cascades,AUDL 2015,Hart S,Sam Hart,Sam Hart,Zack Smith,Adam Simon
3423,3423,Seattle Cascades,AUDL 2016,Hart S,Sam Hart,Sam Hart,Zack Smith,Adam Simon
3424,3424,Seattle Cascades,AUDL 2015,Hausma J,Julian Hausman,Julian Hausman,Sam Cook,Sam Lehman
3425,3425,Seattle Cascades,AUDL 2017,Henry P,Henry Phan,Henry Phan,Ben Snell,Reed Hendrickson
3426,3426,Seattle Cascades,AUDL 2018,Henry S,Henry Schneider,Henry Schneider,Ryan Segal,Ben Miller
3427,3427,Seattle Cascades,AUDL 2018,HenryS,Henry Schneider,Henry Schneider,Ben Miller,Reed Hendrickson
3428,3428,Seattle Cascades,AUDL 2015,Herold W,Will Herold,Will Herold,Vehro Titcomb,Spencer Wallis
3429,3429,Seattle Cascades,AUDL 2016,Herold W,Will Herold,Will Herold,Spencer Wallis,Reid Koss
3430,3430,Seattle Cascades,AUDL 2015,Hirnin N,Nicholas Hirning,Nicholas Hirning,Justin Lim,Zane Rankin
3431,3431,Seattle Cascades,AUDL 2015,Illian R,Ray Illian,Ray Illian,Julian Hausman,Zane Rankin
3432,3432,Seattle Cascades,AUDL 2017,Jesse B,Jesse Bolton,Jesse Bolton,Ben Beehner,Sam Harkness
3433,3433,Seattle Cascades,AUDL 2017,John D,John Doherty,John Doherty,John Stacey,John Randolph
3434,3434,Seattle Cascades,AUDL 2018,John D,John Doherty,John Doherty,John Quandt,John Randolph
3435,3435,Seattle Cascades,AUDL 2018,John Q,John Quandt,John Quandt,John Doherty,John Randolph
3436,3436,Seattle Cascades,AUDL 2017,John R,John Randolph,John Randolph,John Stacey,John Doherty
3437,3437,Seattle Cascades,AUDL 2018,John R,John Randolph,John Randolph,John Quandt,John Doherty
3438,3438,Seattle Cascades,AUDL 2018,JohnD,John Doherty,John Doherty,John Quandt,John Randolph
3439,3439,Seattle Cascades,AUDL 2018,JohnQ,John Quandt,John Quandt,John Doherty,John Randolph
3440,3440,Seattle Cascades,AUDL 2017,Johnny,John Stacey,John Stacey,John Doherty,John Randolph
3441,3441,Seattle Cascades,AUDL 2015,Karlin D,Danny Karlinsky,Danny Karlinsky,Ray Illian,Mario O'Brien
3442,3442,Seattle Cascades,AUDL 2016,Karlin D,Danny Karlinsky,Danny Karlinsky,Kieran Kelly,Mario O'Brien
3443,3443,Seattle Cascades,AUDL 2016,Kelly K,Kieran Kelly,Kieran Kelly,Ky Lewis,Will Chen
3444,3444,Seattle Cascades,AUDL 2017,Khalif E,Khalif El-Salaam,Khalif El-Salaam,Zhi Chen,Michael Cavenaugh
3445,3445,Seattle Cascades,AUDL 2015,Kinley T,Tyler Kinley,Tyler Kinley,Will Chen,Aly Lenon
3446,3446,Seattle Cascades,AUDL 2018,Kodi S,Kodi Smart,Kodi Smart,Eddie Harmoush,
3447,3447,Seattle Cascades,AUDL 2018,KodiS,Kodi Smart,Kodi Smart,,
3448,3448,Seattle Cascades,AUDL 2015,Koss R,Reid Koss,Reid Koss,Tom Rosatto,Logan Weiss
3449,3449,Seattle Cascades,AUDL 2016,Koss R,Reid Koss,Reid Koss,Jesse Bolton,
3450,3450,Seattle Cascades,AUDL 2015,Lehman S,Sam Lehman,Sam Lehman,Logan Weiss,John Stacey
3451,3451,Seattle Cascades,AUDL 2015,Lenon A,Aly Lenon,Aly Lenon,Logan Weiss,Sam Lehman
3452,3452,Seattle Cascades,AUDL 2016,Lenon A,Aly Lenon,Aly Lenon,Ben Snell,Joe Sefton
3453,3453,Seattle Cascades,AUDL 2016,Lewis Ky,Ky Lewis,Ky Lewis,Reid Koss,Kieran Kelly
3454,3454,Seattle Cascades,AUDL 2016,Li Tommy,Tommy Li,Tommy Li,Xtehn Titcomb,Reid Koss
3455,3455,Seattle Cascades,AUDL 2015,Lim,Justin Lim,Justin Lim,Adam Simon,
3456,3456,Seattle Cascades,AUDL 2015,Lim J,Justin Lim,Justin Lim,Sam Hart,Sam Cook
3457,3457,Seattle Cascades,AUDL 2015,Linn D,Duncan Linn,Duncan Linn,Justin Lim,Logan Weiss
3458,3458,Seattle Cascades,AUDL 2016,Linn D,Duncan Linn,Duncan Linn,Kieran Kelly,Donnie Clark
3459,3459,Seattle Cascades,AUDL 2018,Manny E,Manuel Eckert,Manuel Eckert,Morgan Higgins,Ryan Segal
3460,3460,Seattle Cascades,AUDL 2018,Marc M,Marc Munoz,Marc Munoz,Mark Burton,Nick Mahan
3461,3461,Seattle Cascades,AUDL 2018,MarcM,Marc Munoz,Marc Munoz,Mark Burton,Manuel Eckert
3462,3462,Seattle Cascades,AUDL 2017,Mario O,Mario O'Brien,Mario O'Brien,Mark Burton,Matt Russell
3463,3463,Seattle Cascades,AUDL 2017,Mark B,Mark Burton,Mark Burton,Mario O'Brien,Zack Smith
3464,3464,Seattle Cascades,AUDL 2018,Mark B,Mark Burton,Mark Burton,Marc Munoz,Cameron Baker
3465,3465,Seattle Cascades,AUDL 2018,MarkB,Mark Burton,Mark Burton,Marc Munoz,Manuel Eckert
3466,3466,Seattle Cascades,AUDL 2017,Matt R,Matt Rehder,Matt Russell,Mark Burton,Mitch Kulczak
3467,3467,Seattle Cascades,AUDL 2017,Micha C,Michael Cavenaugh,Michael Cavenaugh,Tianchuan Yen,Mitch Kulczak
3468,3468,Seattle Cascades,AUDL 2017,Mikey,Sam Pickel,Sam Pickel,Cam Bailey,Mitch Kulczak
3469,3469,Seattle Cascades,AUDL 2017,Mitch K,Mitch Kulczak,Mitch Kulczak,Michael Cavenaugh,Tianchuan Yen
3470,3470,Seattle Cascades,AUDL 2016,Montag S,Simon Montague,Simon Montague,Dongyang Chen,Ben Snell
3471,3471,Seattle Cascades,AUDL 2018,Morgan H,Morgan Higgins,Morgan Higgins,Brad Houser,Derek Mourad
3472,3472,Seattle Cascades,AUDL 2015,Murray P,Phil Murray,Phil Murray,Ray Illian,Duncan Linn
